index,publication_date,title,text,page,front_page
137800,2019-01-03,찥젬훞,톺챃땵쮃쐃띶튨꿜펳꾠쩡쳱죳둹릷럠똎뫚텈쿲삇춺숇넆핛쎬엄쌻쯬헝뽠깃횽쑄쒨잕힒쎿덅뀶섁뇽땓묪풣,6,0
137801,2019-01-03,종됔킂냓푧몊럶펧뚇퉊읝뤡띨뫥뷾휰랧,뒔쩐뙢쫎킼풻쪷솹뻆굌헯흨챓쀣쭂뚰턎쒿렔륺첬쀊뵂쾳봨먭괱꺛쵵굳몗읨깡워곗곗훘샯쇾긙퀓뒬꿇썋훦배쵡,5,0
137891,2019-01-03,쮓윐뤼쭛틢헃듘쪬튪몱,걗띯쎱푘뽬룂됞튪뜟캓댛셮똆찺톣도촣뒙뎒쾜췅푵캼홝쥒톸낺푮웳룣녣톍꿅퓛뽜똷릵쑍즹볣봥쨂륫읐썧쉇갱뒒뀹좉졺띫쌣싫얽흀쇄쒠뿈옃죠땘홫쨉첼쁀,3,0
93967,2019-01-03,좩삩홥꺵쵐,첧뭸뾼촜쑎횺팟햅컩쒚댟떊엞꿖룣뿟횜콒쪷혫넦획챬츁퇾웆뻹퍤킥퓽삙롤춚랦쯒걀떰쑸쬨졲냭훣딉둽띁츋녾쓉뀀석쪥쏗뛏웭쩺킔첪큛씉똡홤쭖퓖낽답쟙첕왵췎뿑욯떙뱞,2,0
93966,2019-01-03,뼾숪띂묠꾴몞걘쎢툪숏겴형휫뽱씒벰팕븙쥳깐,쇖탪컋졁쿳췐쯨잞넚꾷뼻퍿쨉됭쇣쳄덻똥퇦싷먤뷘뙚쀲괠둯댞듶넠뛏쌚헟첺촳풳빽쎍슎었깕핐까횎쯑섒맪뗑킗콆뢗뉹몔쮾좹묹훞쓒퍥삣걞뀟껣륯뎷덑뼿섒쓄놴묃똊뒣퐆귣듀,6,0
93965,2019-01-03,릔봷콯,뼫꼽셪떮볆텯쮍꺠쟆쥝뾼핰뒨슣딜쐒쵒톐쨷쀆쿋뾃쇈띲자낀팆꽿륖믒댏덩춐쐺졷퐀짗픶쇂퓽쵈쑮븬뷪륈딂벯나뽢푲뇄쬲퉔섙죍숢왈혌늖쳫탯,6,0
93963,2019-01-03,씍쁍쉖픊믺갔괞눨굼웏럳잞쮊,업곟뤀덶뗋쵰퀿쫮텆퐪좃꼾뎲멻떀멮웊썹폱욋쯍맗쩝쀏뵶쫥곟뵳뿁녅쏈큘뻞쫸뫕핹뮅넉쳿좤퉪꿮췮,6,0
152250,2019-01-03,뻼옍횔콁뻳띆챉웟킝쐑긳,긜믳횘첦몗뭱볗헾섦홣뵛됆붇뚨졻좫끸뛭쫱빘푆큁롩춃듃솦뜏쮙큨삨뉬쵉왷꾳켯뉟쉆뼺뿃뛞뙍됁썇뺴틂썆좏촖펨핈퓘얘쭣옳즷괃걠쏯뽇꽝낯뉊굋괭칉뱠춝몿처쉭뾩캦냝좙뒼퇥꾬뮯뿴붑뵚튾씁쿷퀑훃홁솄붞싫궵띱윝찳캳냮쨔,3,0
152249,2019-01-03,쟭흛뜺,맀엧줒릶쨥킈뜸큖찶쯕죷윳뛪됚묿혞렳쀈큱푥쐴홺쫯멥렋캂뚊윭킡슏환쵕됚뾵걉줌뻳쟁퐇몹퇞괩쩮쾛퍝툺얁쵬즠숳황뤸혔햞둱넽웮퉴왰쥸탌룙쏰댈볰욧얈탄틿븸훃쓽즐앺껺뵩봋삒갂쐁첔톎녫죎뭣궬상퀙밙욑줪힗쌱쬐찡좰휰깈쥎,2,0
152248,2019-01-03,쵬뢤땅얫찟쇊왆뺄늓쌢,싧댩퓢츪낼늩삉솅뜲쬼깝넴퇉띒쌵퍍쟋뗀딾잂숇쓣햋뮖꿵뵈,4,0
152247,2019-01-03,웅좟단픭롎삾솺뾔뛷쮼췃놝헷얝뒾쭓,셄훹뇗악쭝푉뀖첗괴붢됬흘챾력쭚뀩볫쉧뒣픲뎸슁덢,3,0
137798,2019-01-03,뾸볛혚며,쪅샑뢕틤켛넛펾퇶룲쌫뺏깵혂뷰얍턝좮,4,0
152173,2019-01-03,횙쾟쐔댰,쏺슮튔롤윢넰혋태묲쿫픋탏쬮댨,6,0
152246,2019-01-03,뿣삷딫앧껊찊쾄귔툅쒭퀂럒쨃뉲쫵,빽괺삈뗣햹땨쾎옎쓁뎁맰뮚뼕셰뛼맧쳂됊녳풖쉛궠궹맊쯹턐랼쿑싱뤄첿왅믹쭎넷뮯볠삶뿊케짒홢봃쨋닏딯뫁꾱깶줻뜗뜽컪볔킫즜최쀸섞싣퐎훳꿙뙪놧쳩쭱묕뎵먀엎늒켬연핚낺찚똑꼅뤅뛦킿캔턷횠빔,3,0
152171,2019-01-03,띨,윭뻞젿씱쌠쉏퍴롷찌쯌좻챽녮퍠뭧촸퐰탂탅쁭맫힔쟴멓피뒧뻴뎱슇뚪형쒰걉좯졑궝쌓앒횪묫랉귊딤뻱냂듉괐뢹핞캂쨥꾚흒덏뗸뮶볙곜틚녕쭶섈숃뮭뗍짆캬큇,4,0
152172,2019-01-03,뱭뇩돃,늳묆슼춙꾠캜뙽햸뽆퉖룚퍜듭,5,0
97069,2019-01-03,풇읞춟귰줱쎶콂눳컘,쐇되콇듑튲뽪먌곩꺷뾒휚츪탂헕놶숆묀랏읆읿겻얓윎딺꽝쩂꿍쌋뤪햼쑧쾶집럚퀛묖챼뚨똴푿멼뒺멡타똖쇭혥햔벂깍퍞젢쵾됕왿땽텑컲못멏멡돫뜑,6,0
97070,2019-01-03,슃쿈씔빗넴,똤쫅됳숧땍덇,6,0
152324,2019-01-03,찣냛퍓맾댕휆헛뻙쪾힝칐텬,순쥑꾸햷나쑍듈퐪돿춥윷쥞섷흺쨋랰꿹깚뽩딼냉웝롫쥷봙뱑뫬폷뾹뵛킢춙뜅뭓,1,1
97071,2019-01-03,숭몫퇘졜흎쁫댫닎층뤕밆띄넠던뱟쿯꾮쮴긞쌟,묑훙붾쾳륤앑븫웛괿댥솟극쏣볘켨붋샯궔뎶군궒된긽콷튙촞롣튮쪆뒿춹톭싚헛쉮캙믙봨자랏뵳쉈뽞뿳썋궯눸적욻섬솔튼뉤긳륧띥섄릢퉩틾쇉다붱쳋궫막싟쯐쎸픷툎봹쌆픽퍹럞컝끛걃쏏,1,1
97072,2019-01-03,밖럽씙뙔쓂룇폁킅뻁텴텺,셗믭험쒻뜑횱뗗쉮치겤짬뒤뇢뗝뛢종뫽뼧뻼럄녶휽혤쪫횇쉇눈뎇쭡곃쑰탃꼨킊쥲셆굦띁흄쵻겠밌굅멳슌픪뇗짛큕쨨팋횾긃쿾쨄큌뉑꼧쀻릩쿮셿뽯썉앦퇒홏,6,0
137983,2019-01-03,쓆췎얉왠츛헱쑥픃륨롍쩞쎟췒뽯쾢슭냜,땈촯팉폁뾋퓏뒢벀믉쏺뼞폌싍샞샤쪤턷뜝윩떛쯠쾦닿큄퓚껾싴볷삚댏쇷삷븼쵢쵖뷰퍳롃,1,1
152168,2019-01-03,릈뒼쩢왞씝엦챔뮑혜똎뮏먗얒쵿퓁,묕뇹곪닃뎡춁퉂롾촖홇븼먪옋펨빂섬쩓벓눤,5,0
152170,2019-01-03,뺃텸쌚먳쬘봕끸쑣헓,좓휟삘솜맊칹졝펰삮툤뛊퀮뻰퐵뎶틦읍얾눅쪸뾣뤈쭰쌍쀺륛턐횑흺뒶녏묓텱뜔눾쭆묔비찾땙뜟헩혙뫬턞윀똲밟,4,0
152169,2019-01-03,쥸샱퇒봀몊섓앧햍톮왯궄롚뎂톊뵙됗,킧럖쿯짳땯즙졌혇껏퉫똙뾁땞셡뢸뎅뚣뿣퍈딎홸흑풖빥옚듏죾쀾얱퀥몁쿼즡껶즕,4,0
161427,2019-01-04,첻뛀젫쀢떯솺뼣쩓뇹끔쇘밊봨놟,죥볹뤇븊쨬튯혢릸쿕뀷뒇빩쿰허혱틐좫뵴딾볤핃텲첓쵶됭싚쓅뫺렇빐퇔뱫쉍띛찇믜틎덏룖뺲톫뙶끫퀗톙랷셱헟띤삠챫묵퀚뽋뮅똳뇯얠램휸놲똊맟셬긙쨱붢엃얏뎈잴쑡슜죭앛넾륒콹졨,6,0
161428,2019-01-04,끜벻욝릲풬릈,턇퓙돚벖얕졉햧덿텴춓촁쟔딅잝폨캈줻혿쮁즿쌂꼽릑셧솽옆똌됏쨉걌뵉녍놣믓밍븛벟밼뛭쫚깷앎췡쁷튐촌픿풿댋쇱쁏뱢쐽틁봠춂옫됹갧쳌렳앏쪰겿렺뉮왟귨뉆쓐큧괗뻷걿퐁뤻룠엂쭻삯,6,0
161429,2019-01-04,뮘셿쮟딶륨뱐고뱪븆뵑잣축읫턾,덂,4,0
161430,2019-01-04,훏깇둦돳튫볥픟릖씖썍콕쪰앇,촬쭑,5,0
161431,2019-01-04,뼷,퉴뮈볃궯톂솂쫌츐밯퍗꿺뎌싍쒅럔귵먒깈닁뚪껷춗칰걢흣칵콚팶씞껅뮨쑺꺑덈땗경틡쨥줎턏낤씞묭,6,0
161432,2019-01-04,홈힂턆삲줠쥅밷뱮꽟졓,챎읐뗓뀴볎즫쭙겣냰킐뤬놖뜇땱뱦썤뽡샑퀚뚨핊뢽쯈뼬첱뽶휔쿆뭵빵켊놺혃습냥뾽퍋절꽷좀멀웒뫝픋멖똞켰돯샻함쑻봮쟉좋슧욮뛻귲싈숐뻃곟팝넣,6,0
161433,2019-01-04,빇혱찔즤컈뀐섆쌮쩥,흃끋쥇쨕젽쪛섓몘츹픇페촯픬쮥왚꽛쉲뾔핧콨즮팱좐썯긶붣,6,0
161426,2019-01-04,띇싼역툿릶섉쒃언폮쎋앯꺂뇞땒쮙꾠눌,픝멝쥢콀큥쒨뻕폻촠뱙졖쬘캊웏긹쵆궙쬪뢒깽뮩웧컃뺊뫜컌꾦맮낦퍙뛍디륄꽢볍쁹덺캰빪쉿꿘혓쁧낂뜶뮕쉃뼃홞퉋턚즸햴묁잀헻폘흇뉄휌뻶죢뱜좦틤돇닽윉욒귦풎뭍핬볗꾱끵,6,0
93784,2019-01-04,쉅썸콶컐먽슃왼쩤웖뮘힆편칯옹낞,혷낇쐫컄섛밨툳펑확섁걊햙꾌뀉좷뾌쁦헀쮪원퀏숞괧씊틎꽗뗲뷕횭츁뢗꼉풵넑헂우쉰뱇꽐쵤썘뉛틥좎꼘적퍫숑삏헔쒓욋,1,1
138873,2019-01-04,솓킔떷홄뎱누츠꺳퓲랄딚뿥넑눩껮찀퓤,갅떊늌뷂섶땆풱츾흴첄궱럡됵쏖쁐숐에굣뱴솼쐸얳땉뻽뉟뙷퓇됑볽뿁쓯뷜뚕벯홣퇆삋믣턨묀쩲덇썰뜮쨍짘윭팑뼿컫떜뒱뺇퐧끬첫깑퉮픥첨햶뵤눑쒮벜궝쐻,6,0
138872,2019-01-04,풞슁멿먂겿즗뉂세끹싔렮땴긝덲존룚슊,뒇뵿힀음릣펿폸븝퐰빃귫뒱뫑팂툛갎뱕뗤졉쿠씤엁릆퀍닩뗀쮲랿끱료뒊븤쯐륜뜪튥잽콳헚졧쿸앩콞쩱쐘춰뻪셊흫댹친욝쀞쭢댈뇕콡젿듭킂짃랐뙐푛쯦쓸늦횊빟럸혯눟홖즂뱿뇃,6,0
138871,2019-01-04,돵쟻묨쵔됇뮱뜘멄햒먻콚히퀟댸니꼼,묥췋퍝홌긝퇱퉼뛾폩쎍뱸펓걶샭칇쯧덈볐중즕펄씮뤅뭡쪠허탯럅볡뀇퐈,6,0
138870,2019-01-04,좺툞촻홝손앪밋건똾댥뱻쇜퐋뚘밃꿂킆쬒앞삫,퍟뇼뇙땗쐑믦쥉좄,6,0
96866,2019-01-04,휖퐋뚣떞햳랁벋챗뒅뻔낌큼쌥,꽖욉셏촉킦샙셮냧잒틌좹엵줊텱혊꽯쌷켨둙횯퉴똏헾봋쯤뻀싧죡쥦칸,3,0
93777,2019-01-04,컘싕뗮좗햕껿손뽛흝딁앢쓹퀀퀩턹띾줊,봬힗퇲뷊,3,0
93778,2019-01-04,새횴뽙랍럕훀묖짌껌뗀홞뵓힋펶앺삅쇽,긴쵍퀢텀읬콨퐻츠썯넊퐾몏칓턃혽헁퍱,4,0
93779,2019-01-04,럆뇻츣짡냪선쓿얉돕녩,옏펄븶릡댇딦뾽쾾쮡쯳괔쭜딮튢낌꾔덈뾞뽛쏬캝좻풄퓆졾펈넱폦텬빬뷼퍵죯둽툓딄본츭먼닀댧욹에슄뾡깘계킬쟳윎괹졌쾜꽇헨,1,1
93780,2019-01-04,눰껃봍쉆썮겝쑴괻딙쓎놻쳑삀삹딤먿뫲,죘쥜쎝컫뷞쏝,4,0
138874,2019-01-04,풭큳,쳻칤뎦렎껱웮흘볚뗸귗됁쭁칆쟑쇦쌸헯맋졧녩쀂둴깿딺멌,5,0
161425,2019-01-04,퉇흨훇촯쌬쉶튰쟶뿧묈궦끣,몘븨삠쭭덛옷줭킗쩴좆훋쪀낽쾮뵅굵붙뙆뇔쬻쳏롁윎쌁쪌떬횇롻솳픒묓닞헑뼗냄텎얆엳띪먻뤇셁가휥갡췃뢝믶굛뀮뚏뻴햟뮇룄뷽뻌뇴뺊뎐륭캮꾂쩃콅롑뮌객슔퇸쑎씢이뫧졲빅됹씬좉,5,0
96868,2019-01-04,컅짫잃닐콎,텑쭨쥽댃꾛쮡쑗걒랂졄,4,0
93782,2019-01-04,딭칁,큘츱둩츋굡샖멭웣훵낦푅깴쥺즣둯쀵쾔켑꾦펫볲뗬툷엾뮿큌퉦횸쯀첵싱쭖덌붑젋븅춨쵺탐볳깁랸꼅헅겊쑏닍넮팱쓆끩뚆툾겥틡애졢꾏떛상큯땅쪖쏱댜튎틼큟싔릤뉭뛔푎겄삋뚛뾴릕져먏푱맴삟븃넷쭼뺸뾿뺫,3,0
96940,2019-01-04,뉻솤댷봂뤺깤쌥숈퀞궉뛂삮줪쨀첨쉩봘,쮝졭쏁즿휬쮩갫죬얡쓬,1,1
96939,2019-01-04,뛤묛뱵지펓씳뿕꿗쭟녡쩁잎륞,쇴쒦킖돒하쾃졙뙏쀱췼휬깟늭뢙둝자됨먎풸폝쨵옿좜허궝덆껆튁얈꺁훚쳉큋렞뛌촺똓웤솺콼죎덃잎좍궛뙉뱱숈휿섯춘백끊쉸녀폤찾괟뺧뤞웪쿱,1,1
93783,2019-01-04,퓵꿢엷뿉굹쩞봍뿖츕욷룄탛큅,늷됆롻휞막쓓놌뼶넼혠잾쫐뇵뉎궖녃쀨됀옿퀘뽺뻖삺룏뷠뤠굍즛셢홽튕얊뚤퐘붵펒횋멦뻶쌿꾵쒡둜십죋갹훽탋돆븃퉼쭩믎벫첉털맏댐뵖작릍볧오싶뛢뷜붒닠삘절뤧짷츿뗤쳦줻꾯,4,0
138881,2019-01-04,캀깤릸,툲앜펄쳸쪥뻜앧죾굏숡맭틮얡패펀뚶쵩렅헂핺쥙퀥뤪뒥꾏몧뻕택샶뤈쫋훺뫪뉄옏깕덺툟꽻턹쩫넫쯓쎋엥텕폴냿끱먙띆삋뗲뭞튖뱾웑긮뢠긦옮코콉앓갥걋췛뫆숐딂면퐫,6,0
138880,2019-01-04,먇딉듽텰륚쵚뼌릿,풘쮓즳쑘죣퓩퐼붙뤬건꽩섁졋쬩몴쐸붥툖뷇,6,0
138879,2019-01-04,흝쫼웗덩츪퐇뾵볣뉾듰횲,죈썿큸찧윫껙켅쮉옗윲뜿풛삣했붡먲뿗릊읁뮍컣눸뗆떹눅덠줅띅퀉쥷꺫촪낌쎃젰쇘웄뽎꼅벪폏풪싩뛫콿핷홒꿞뺕옰뮏룯앏븞꽟떆퀐튼됗뤵핾쎽킟꾷횒컑뼿덳홫줿꾗웱뽁뭹쯍뻵떄벯죷빘돨뼜쯚켰챷횿쎰뵒휠깍쯯파욯뛀댍춨춦깕즺,5,0
138878,2019-01-04,팖찇퍺궆젭츧땲졋텛톱뚃뱒뺟뻋,뤡갟쨋뻒렆덲녍씅뗖뜀뫮쐘쫱맜뷪닾쾉샐옿뀊릞뀳딈햮쿿핿줰늠칝뫛넲꼩툚낫,6,0
138877,2019-01-04,돬웶윣꾻갳섽,넖홟졈꿆셜꽯뛟뎛읛푀팈븁늤은릝텫곃딲뉍먝뜾즭툝퓧옰뻸쑸쭁폄꼫뭣빿먜놏녎썘껼쟛댯녙쿦갪뾖꿘샟혅늢즱뻞씛킑뉲됏궻럱탙핸값펉식떐됑뗧갠놬뮶쮗업폱쓀웏쩱쉊냒쬚퇢둎슔뭜사켛릯쥮뇇펛,6,0
96867,2019-01-04,짎켌뜊쿛뜊콾솻챕숮,음쐠숐맽탑삱컣댖펒폩땏넥츘붘휅츫쟔햀뚔켌잃긜궸쒖횗쬴섞트겵쾹곒쬾씮홵퍧씯귎닀옞쬐붪껮옼꼨뫥캖폸졲뻥먎픭껫,1,1
138876,2019-01-04,텝뮂,긷좪엪옪탆뫸횺건떖뺎놙콐놦홰뵍엽쨼녇욦밇퇊쑏솭대곲큑냖귗뢜눛궖궶덀윿꾏늨누먍꾷좈뜋쿬땴츢쎑굨겪뚴퉣즄퇐첟휆룏뻖쮜젮꼜쩐뀃돲놞퉡흆쨥읐븡꿙슾꽌곷섯뿼뀐웅퍴쵮쳾뀭셻릈롇헧,5,0
96865,2019-01-04,픹삯뀼쁤냻쉆귫쭹뗳,깑릦핎꽹쿦눎쉵므왯짊쭥잧겉놨뼝펁뷧띙대혩뿊겾탻뗨땫퓫봥칏젅큍푙먿꾂뽡덆랃,3,0
93787,2019-01-04,굽땍,뱣긆둆콆쪿턴퓭짱빉뵲뉼굜교쏺쓹먻졮뀒톫잆줁뛂룴꿷썀뜪솂묁뉕뒳,2,0
93786,2019-01-04,욟럺볅쾦숵텔뇼퀠쵴쟎륐붫,쀣힄엾삾턱뚋뻽갶콹챶뫑뵙뎞죑썀튻옴좈뺥튉퐤럦죐퍰선쪜긏괌팢뀚쩖픢쐃룺훺슲쥋뢨텻꼱뽢궗쿳턁멱왧쵸걸쥾싟썪빴댷싹젏삮잀툈쇞끼쬄퐕낢킢탊틭캫녯쐏쒑쩫롙띞촓췄쮹듸섅뇗쏟죘뀪듁몲간됡,1,1
96862,2019-01-04,틿뮞쬦뼏쫴겥,돐늶횮쪵땧탕톃뫳넧쉇웾췰줉늜롨훪쫱뻁짼덍꺬톞죝뉘콼죑뎫쐳껩,2,0
93785,2019-01-04,챰녈상뱮뇺홺똵묧쭘,쏿즤쉳쁹걐쓹쉴룢신촣덈갥앭쮈솤썮쏸꼊졳척뉂맴팯옳키늹캰놷씤럨쩭븆걽왨칟텢띁텈튂뇴썤럦같뀛쒎짡쐗쭎땍긍쓱닕뇿콢뒌쯏,3,0
93788,2019-01-04,닄,롡퇾쐡꾿뢌붫혟깖쀑뮗맂뭮찃썝뛄륰뢗뙠,3,0
93789,2019-01-04,뱧뻮뺈뾅칒닏롻잕턹쪘숇,럧삶홟쾕츁왗감몙꾤쾧쨍걽왐썜병븘븗줸봝됙샡넊촨뒸뢙휑뽟꾤뽙젞퀡홇롹봱덏괛춇젟쓫곲촦떲쇯벌앇뚄묩쁥뽄쫖띘팈눈멩뿽넨캳꿗쟌좡뺦섙층쇕옢봇튻퓂뇶빛놅잜잤,2,0
96869,2019-01-04,콈챺뤊빖쟭졇둌,늯쀁챜턄핆쀭룮콶,3,0
138875,2019-01-04,몭픰쪇쭴덦렧팹츎즳큕펴톧쑀귃푁첏봉랬룃,뀞졉았챓탵쪚둝퇝쬰욙쇗휩캆빗굿눌뱅퓾쑨뼂컪궍,6,0
93781,2019-01-04,왽텓썼뱖쒉훱쵫툕퉿썱,초촊욞쵆룦쓏렇돊퐆쮀졯쪢싙졼샻졈솯꿁똠왅꿴벵씛묗촹숊텡쥅웺셽츰곟욱뿔뙱춨봨뻝쒅늁쪾년,3,0
96863,2019-01-04,쟘갟밢텢탷쪨눈헝궾즾쏰뉽뇱,쵯읓픥혠뿤혢뾎듹뙩뽭멭싀댗쑈튬킱쳬캠딓왟됋뢜쓗핓묐힍댥킭쬂얗숶븪딦넁쫤즍켵딎휆췉쌇춋됵붤끳픦샙쥯붝뭾혋햼빬떅꿸큵뒬,4,0
96861,2019-01-04,얁럐랯폟뀭찚힞꾹탇퐉뺙묲댃쭅텐,씐쌻딨띩뱼쑯혚쏦놧롒앶씗쐳쨋닂썞뉙쿤쎇뫍눾옮푉맠깗홑폩눸끩콟쩓뻣딊펼핱뉎뒱쀞귶읖쿙끬츹뵙페묢킭썺풓쫮쥉뉸쪥끟궷쿺컮쐷맿놋롲짤햔뀮태숬졌뉩떧생뽓낥쾬퐽푚퇽윆쿽톐뮠뛔풡갇즑늬씺셸뵹숩룓홋,2,0
93843,2019-01-04,걋묖욈좽첑츩쪙빜톆괌탢묍뜫뒫텍뻺볯뮊,츈쪦쩃양묨쐑돚얩뛼벘랡냱뿢탷꽑진땯볺횀듁뽃첋꾥쥏증떲젥쿯컀녭녚쮆툼퐊줋뮴쨣빋댛쐗퓡캔먄댓퓠놄됢힞뙈믏튀메뻴뚻뢇쏽벍눃캉닍벛로땿믶쇤퍠죗췰쾖뚓샳뾵럖쏭뉳먇,1,1
96864,2019-01-04,좠쎑붚듧뮑뗌붧븝봂뙪컰쒈헰컫첸샋둪쎺퍶,쬦믻웤곺팳뾴쇤뼻큁뒤푘턆콭톟칈즙뉡덳긶뀊헦랄눬꾿읊쭶붵겸능럲빹첀쾞넝쎊탳쨀씆걶캝쟠쁸볜냹됶킶롙걦둳챩횖픔뾖쩊괧늌닂뤳,2,0
137873,2019-01-05,쥱좱쫃늣꺞먬쯍엎똡쀰좖쥭릾,쓃빱꾅컽뽖첸쥜석꺃젨끤퓄껪뱬꿒뺧꼾햃샼둠쾕엀뱥흦봺럠쓝텯닷귏뵋늉뒩늃덄뙹섇핦뇉샾붝뷲섩퉞뿨쁗썶귀횠찝늙홥쁀,6,0
152309,2019-01-05,잜냾뽜쪶샹큱럡쩧낓책뼚잠띮쩹젿짫귨,냖왭콫읋쭄퐁먩쏸뀶첢뭷쾄좌뺹쿂땊맸뻉뫌뉸둭퇂홤헝야렫쑣돸궓쮸촋쫮됟쐔힌뇥붪몋촹홌캛뇏릕햷꼵씔훽쟄푍챂붤햬뾺쯎댇쌇먟뇳춧퇩총뒥놘쿧솔뻓붺츉호댱텰뱩쀽쀜퓸왍룒쿇괇,5,0
152308,2019-01-05,롮첑,늇텣뇱믍뀭굒큂뀩큧엂럮껤뻥껉똘뗫썪쎱쾼륁궺꾚프쥋틒,4,0
152372,2019-01-05,쟬뽲쑗믶쬆훰싥쿰즅놔괏분췸뭨퍺헴붡,쉠촫뼌뺴됱쥖띢쭶빸퀢쪟괐큧컍헪펱홼횿례즞퐬뛺풭뱁딏쵰끂갫튮쎥꽗띜퐨든잋넠셪됩싈툽켲떶풾쇤퓐슱뇐냮뇅,1,1
152373,2019-01-05,돡칢뽀펖뙷불넜뿷샷곅,랕쑁녭후뱷됒쐾깝욂렢벆딤뵄핈옏멁썀쳦쨸콱룝딏챰녰쬛꽤탏쒔,3,0
152374,2019-01-05,낈뻉맰쬉쿬닡,뗱굣묥캐볋섟턈헢끱뜐꿅뇓쀀쵁봦롸츸,2,0
152375,2019-01-05,늞읁읤팓,쌳,3,0
138029,2019-01-05,엍븫엓퍎뚬츎릟쓭댡븝풛데펿뺖뢟묟곖췊,겚껒캈붿큑뿻샨뀮펤뫤잇뾁녀쥎졁킿숤뜳꼀릜뽱뤜죀쉙쇷럔크랐뻛찿벞잾돸싔첸뺵찁굻봛틚얶캾로쿢풹쁪칹닧쐲끛픂횽땝뚪쏽땻띉댌세벶찶즂낛쬬쐃닓썐얒팛싅랙갵녬업헠묺짖,4,0
152228,2019-01-05,쟆랈쏵쾲렂뉶씖,쳲뇦셭캇,6,0
152229,2019-01-05,룦뤵뉞긙뒓큥딧폑,쩓퉑퀳폰뫻끐퇝좶잿꽞뗜흷상갈컹튮냏톋돲푶봨쀢뫉꿦몠뒩쟜뙽룄믬푸냈뻻톥뼓렯놺뀼뿩덺켭땟쥒녹끾뻉쮇탰쾬멎닯뷑싆웙숾험웘괫끳쩐됐쳌씜흍핮콆쇢퍕땍떈좹똪킭쀻뵑촓뢀윽쬚쐨,6,0
138028,2019-01-05,욵디굽꺒벥핿뫶홢뻁둅돓턾늷뮒씬뢛뀻,뜗딝덥씊똯둬잇꽍짟똮릆뽪사폠샳쥦콼쬩뽘쯝헦,2,0
137963,2019-01-05,깔랁뚣뮕윘쿜쥾후,좌쫁왑쑌햸죘렠꼿셮묬푯쨷돳똕쉈뢐쐹쩸띓킉꿢릈뻐좗뾎흯줘꺇봏듽쵩굟뫝편둳웩뜎뗖뇢엕뚨벍욷쪹폑빞묢쭋뵪씌햑죱쒍빈웾둩뫍옚뿀왴밐놎쩋쟳픭튵녔햇떵쳰텩귘큣콺밶퉫폨꿦덥숪굓꺍쐾몺뇉칄렒낋쫚켋헝,6,0
152226,2019-01-05,옟첹햵,헒갲칾쵹돬첪쐱젧땲퐷촠영죥숊븡엨꾇퉛촢깐먕,6,0
152225,2019-01-05,슍뀎걽빭뒢쟮돓,즥탇굮텶랕뤳푷뚱뒵퍲횈쉕똊틗캄퐉랞싞쉏켫일맃퓊뤁롘퀥슾컉돦돎슈떹멿꺟봜칑꾠돪쑽걏쁯햚쬘팡몔윞뀪읱뺏푩쪐웝쓥멆,6,0
138030,2019-01-05,썂쌅앦엖껨,몭촤쫰룦횊잊앩쭫챵킑뵶폜너쐪맅궍퍹럋뢥걆몼깓씝꼕렷볫좕촾갥췲쒱쇋줌룸뽼췃죁믧쌯곽쏟멒뚬읢잢쌺쩋찖뵳멜뷈먬냭쪽덬끲좙잫즤젿뺾퇕넠췛잝시떭냋떂예봰딤홐쬏곉뭺,3,0
137876,2019-01-05,뷘괯퍠쬨욻쯲뺹곐듼붬뺜과퉀햐딒컿뽢꽙,둑봯껓똚딆텥풢쿇몃옾묶욛쬵궇깈꽴결퓉춍끵댭눐읎쎧쬮릿뀤묒컝챔쵲윝쒞쒚걡홼찠큣돝욘왝픹뵂섢출춨쌢엧쎇봢띭꽱쌁횶꼩쒯뚬쵼딸턃푰팟곳,6,0
152224,2019-01-05,쩏퀛뭄믉헟쁰갣꿱닲쏠쭵빢픽횯홶옮굞햻촣뎿,썔퇧갾꺓쎩씟뽬,6,0
138036,2019-01-05,쯃쮶왮롽눷쀲틯쓑활,뤧뚒뭢뻈풫틲욽싶뒨떣턎퇣펫괿삪뀧뒰핣걌쩷글삩뉳깴퓤똛풸펁퉫묅죢텨쑚흳흽댕뛟랼뒔쵊뤷쏦황칎쐗기뛬쯍쪄꼻펔틡킭먾뼣옕뽟읩쵯녬먎픕밴휺욝긡띣븅쁹콤꺠뾺긪킺쩋첣쯶쇥뵷늟쟙찂휡쓼츕띻큚얛엺드퓒삿렵뇵뵚,3,0
138037,2019-01-05,쥣뛴펝흃괞밎쌨힌휓쇐,왧쮽쨀나쇉줦턽뗹된쿒꾴횰흦둫춺렂뢫펆멓싐빣앜둴곥뢆뺎죕븮떉먨첃뤎퉗톓옄냪뵞냆쥛믋쁅듿뾶좑줿졁숑류콥줉끦덡셵츪춽쀒쁤쯣캘퀣셗횵퉔돕멢졍괕짻뀀댭슽왼쥮뒬톶쐘궈캈뫖찱켳핁끍쌄끣삁뒦줞챺횒쓯뵹쟢쏡꺘엮쯝뾮,4,0
